13:00:18.017	Thr0	101.196	
13:00:18.047	Thr0	102.419	
13:00:18.057	Thr0	101.196	
13:00:18.077	Thr0	101.196	
13:00:18.097	Thr0	101.196	
13:00:18.127	Thr0	100.368	
13:00:18.147	Thr0	98.1005	
13:00:18.167	Thr0	98.1005	
13:00:18.197	Thr0	98.1005	
13:00:18.220	Thr0	101.854	
13:00:18.237	Thr0	100.368	
13:00:18.247	Thr0	101.854	
13:00:18.268	Thr0	100.368	
13:00:18.288	Thr0	102.547	
13:00:18.308	Thr0	103.249	
13:00:18.337	Thr0	103.716	
13:00:18.359	Thr0	103.716	
13:00:18.377	Thr0	103.716	
13:00:18.400	Thr0	104.364	
13:00:18.417	Thr0	103.716	
13:00:18.437	Thr0	103.716	
13:00:18.467	Thr0	103.249	
13:00:18.489	Thr0	103.249	
13:00:18.507	Thr0	102.547	
13:00:18.527	Thr0	102.547	
13:00:18.542	Thr0	101.854	
13:00:18.567	Thr0	103.249	
13:00:18.592	Thr0	102.547	
13:00:18.627	Thr0	101.854	
13:00:18.647	Thr0	100.006	
13:00:18.668	Thr0	98.949	
13:00:18.691	Thr0	98.949	
13:00:18.717	Thr0	98.949	
13:00:18.738	Thr0	98.949	
13:00:18.757	Thr0	98.949	
13:00:18.777	Thr0	98.949	
13:00:18.797	Thr0	98.949	
13:00:18.828	Thr0	98.949	
13:00:18.848	Thr0	100.006	
13:00:18.867	Thr0	98.949	
13:00:18.878	Thr0	100.006	
13:00:18.907	Thr0	101.854	
13:00:18.937	Thr0	101.854	
13:00:18.947	Thr0	101.854	
13:00:18.975	Thr0	102.547	
13:00:18.998	Thr0	101.854	
13:00:19.018	Thr0	101.854	
13:00:19.048	Thr0	101.364	
13:00:19.067	Thr0	101.854	
13:00:19.077	Thr0	101.854	
13:00:19.098	Thr0	101.854	
13:00:19.117	Thr0	101.854	
13:00:19.137	Thr0	101.854	
13:00:19.168	Thr0	102.547	
13:00:19.197	Thr0	103.446	
13:00:19.208	Thr0	103.446	
13:00:19.227	Thr0	103.95	
13:00:19.260	Thr0	103.95	
13:00:19.277	Thr0	103.95	
13:00:19.291	Thr0	103.95	
13:00:19.317	Thr0	103.95	
13:00:19.339	Thr0	104.388	
13:00:19.358	Thr0	104.388	
13:00:19.387	Thr0	104.388	
13:00:19.407	Thr0	103.716	
13:00:19.418	Thr0	103.446	
13:00:19.457	Thr0	103.446	
13:00:19.477	Thr0	103.446	
13:00:19.497	Thr0	103.249	
13:00:19.508	Thr0	103.249	
13:00:19.530	Thr0	103.716	
13:00:19.547	Thr0	103.446	
13:00:19.568	Thr0	103.446	
13:00:19.597	Thr0	103.446	
13:00:19.617	Thr0	103.446	
13:00:19.629	Thr0	103.249	
13:00:19.647	Thr0	102.547	
13:00:19.668	Thr0	103.446	
13:00:19.697	Thr0	104.388	
13:00:19.725	Thr0	104.388	
13:00:19.747	Thr0	103.74	
13:00:19.777	Thr0	103.74	
13:00:19.787	Thr0	103.249	
13:00:19.808	Thr0	103.249	
13:00:19.828	Thr0	103.68	
13:00:19.859	Thr0	104.057	
13:00:19.878	Thr0	104.057	
13:00:19.911	Thr0	104.471	
13:00:19.941	Thr0	104.471	
13:00:19.975	Thr0	104.057	
13:00:19.991	Thr0	104.057	
13:00:20.027	Thr0	104.471	
13:00:20.058	Thr0	103.68	
13:00:20.077	Thr0	104.471	
